Conectividade: ;Wi-Fi, 4G
NFC: ;Sim
TV: ;Não
Recursos de Chamada: ;Viva Voz
Outros Recursos: ;Resistente a água e poeira,IP67, norma IEC 60529
Conteúdo da Embalagem: ;iPhone / Carregador 5w / EarPods com conector Lightning / Adaptador de Lightning para conector de fones de ouvido de 3,5 mm
Dimensões aproximadas do produto - cm (AxLxP): ;0,7x6,7x13,8cm
Peso líq. aproximado do produto (kg): ;138g
Garantia do Fornecedor: ;12 Meses
Referência do modelo: ;MN992BZ/A
Fornecedor: ;Apple
SAC: ;0800 761 0867



Nome Produto: ;iPhone 5S 16GB PrataTela Retina 4" Câmera de 8MP - Apple
Preco: ;R$ 1.599,99
Código: ;122099272
Código de barras: ;0885909784608
Marca: ;Apple
Modelo: ;iPhone 5S 16GB
Cor: ;Prata
Tipo de Chip: ;Nano Chip
Quantidade de Chips: ;Single Chip
Memória Interna: ;16GB
Memória RAM: ;1GB
Processador: ;Apple A7
Sistema Operacional: ;iOS
Versão: ;IOS 8
Tipo de tela: ;Retina Display
Tamanho do Display: ;4"
Resolução: ;1136 x 640 pixels, 326 ppi
Câmera traseira: ;8MP
Câmera frontal: ;1.2MP
Filmadora: ;HD
Alimentação/Tipo de bateria: ;Bateria de íon de lítio recarregável integrada
Banda: ;Quad Band
Conectividade: ;4G
NFC: ;Não
TV: ;Não
Recursos de Chamada: ;Viva Voz, Chamada Rápida, Chamada por Voz, Espera de Chamada, Video Conferência
Conteúdo da Embalagem: ;iPhone 5s com iOS 8, Apple EarPods com controle remoto, microfone Cabo de Lightning para USB, carregador USB e documentação.
Dimensões aproximadas do produto - cm (AxLxP): ;12,3x5,8x0,7cm
Peso líq. aproximado do produto (kg): ;112g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;ME433BR/A
Fornecedor: ;Apple
SAC: ;0800-761-0867



Nome Produto: ;Smartphone Motorola Moto G4 Dual Chip Android 6.0 Tela 5.5'' 16GB Câmera 13MP - Preto
Preco: ;R$ 1.099,00
Código: ;127115083
Código de barras: ;7892597338849
Marca: ;Motorola
Modelo: ;Moto G 4
Cor: ;Preto
Tipo de Chip: ;Micro Chip
Quantidade de Chips: ;Dual Chip
Memória Interna: ;16GB
Memória RAM: ;2GB
Processador: ;4 x 1.5 GHz + 4 x 1.2 GHz Octa-core Qualcomm Snapdragon 617 (MSM8952)
Sistema Operacional: ;Android
Versão: ;Android Marshmallow 6.0
Tipo de tela: ;LCD TFT
Tamanho do Display: ;5.5"
Resolução: ;1920x1080
Câmera traseira: ;13MP
Câmera frontal: ;5MP
Filmadora: ;Full HD
Expansivo até: ;MicroSD até 128GB
Alimentação/Tipo de bateria: ;3000 mAh lithium
Banda: ;GSM 850/900/1800/1900 MHz; WCDMA 850/900/1900/2100 MHz; LTE 700(B28)/850(B5)/1800(B3)/2600(B7) MHz
Conectividade: ;Wi-Fi, 4G
TV: ;Digital
Recursos de Chamada: ;Viva Voz, Espera de Chamada
Conteúdo da Embalagem: ;1 telefone preto 16GB com capa preta; 1 kit de manuais; 1 fone de ouvido estéreo; 1 cabo para sincronismo; 1 carregador de parede; 1 antena de tv digital móvel
Dimensões aproximadas do produto - cm (AxLxP): ;15,2x7,6x0,9cm
Peso líq. aproximado do produto (kg): ;157g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;XT1626
Fornecedor: ;Motorola
SAC: ;4002-1244 (capitais e regiões metropolitanas) ou 0800 773 12 44 (demais localidades)



Nome Produto: ;Smartphone ASUS Zenfone Go LTE ZB500KL-1A058BR Dual Chip Android 6.0 Tela 5" Processador QUALCOMM SNAPDRAGON 16GB 3G/4G/Wi-Fi Câmera 13MP - Preto
Preco: ;R$ 699,00
Código: ;129573467
Código de barras: ;7898573294291
Marca: ;ASUS
Modelo: ;ZB500KL-1A058BR
Cor: ;Preto
Tipo de Chip: ;Micro Chip
Quantidade de Chips: ;Dual Chip
Memória Interna: ;16GB
Memória RAM: ;2GB
Processador: ;Qualcomm® Snapdragon¿ 410 Mobile Platform Quad-core 1.2 GHz
Sistema Operacional: ;Android
Versão: ;6.0
Tipo de tela: ;LCD IPS
Tamanho do Display: ;5"
Resolução: ;1280x720
Câmera traseira: ;13MP
Câmera frontal: ;5MP
Filmadora: ;HD
Expansivo até: ;MicroSD até 128GB
Alimentação/Tipo de bateria: ;1 Cells; 2600 mAh - Lipolimero
Banda: ;4G LTE Cat4 150 Mbps
Conectividade: ;Wi-Fi, 3G, 4G
NFC: ;Não
Recursos de Chamada: ;Viva Voz
Outros Recursos: ;Desempenho Quad Core: Processador Qualcomm Quad-Core, 2 GB de memória RAM e 16GB de armazenamento
Conteúdo da Embalagem: ;1 Telefone, 1 Carregador, 1 Fone de ouvido, 1 Cabo de dados, Manual do usuario e Cartão Garantia
Dimensões aproximadas do produto - cm (AxLxP): ;14,3x7x1,1cm
Peso líq. aproximado do produto (kg): ;150g
Garantia do Fornecedor: ;12 Meses
Referência do modelo: ;90AX00A1-M00910
Fornecedor: ;ASUS
SAC: ;atendimento@asus.com; (11) 3003-0398; 0800 288 8888



Nome Produto: ;Smartphone Lenovo Vibe C2 Dual Chip Android 6.0 Tela 5" 16GB 4G Câmera 8MP - Preto
Preco: ;R$ 579,00
Código: ;128366870
Código de barras: ;7892597339280
Marca: ;Lenovo
Modelo: ;Vibe C2
Cor: ;Preto
Tipo de Chip: ;Micro Chip
Quantidade de Chips: ;Dual Chip
Memória Interna: ;16GB
Memória RAM: ;1GB
Processador: ;MTK MT6735P / Quad-core 1.0 GHz
Sistema Operacional: ;Android
Versão: ;Android Marshmallow 6.0
Tipo de tela: ;LCD IPS
Tamanho do Display: ;5"
Resolução: ;1280x720
Câmera traseira: ;8MP
Câmera frontal: ;5MP
Filmadora: ;HD
Expansivo até: ;MicroSD até 32GB
Alimentação/Tipo de bateria: ;2750 mAh, Lithium
Banda: ;GSM B2/B3/B5/B8 WCDMA B1/B2/B5/B8 LTE B1/B3/B5/B7/B8/B20/B38/B40/B41
Conectividade: ;Wi-Fi, 3G, 4G
Recursos de Chamada: ;Viva Voz, Espera de Chamada
Conteúdo da Embalagem: ;Celular; bateria; kit de manuais; fone de ouvido; cabo para sincronismo; carregador de parede
Dimensões aproximadas do produto - cm (AxLxP): ;14,3x7,1x0,8cm
Peso líq. aproximado do produto (kg): ;135g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;K10A40
Fornecedor: ;Lenovo
SAC: ;4002-1244 (capitais e regiões metropolitanas) ou 0800 773 1244 (demais localidades)



Nome Produto: ;Smartphone Moto G 5 Dual Chip Android 7.0 Tela 5" 32GB 4G Câmera 13MP - Platinum
Preco: ;R$ 999,00
Código: ;131349704
Código de barras: ;7892597339754
Marca: ;Motorola
Modelo: ;XT1672
Cor: ;Platina
Tipo de Chip: ;Nano Chip
Quantidade de Chips: ;Dual Chip
Memória Interna: ;32GB
Memória RAM: ;2GB
Processador: ;Qualcomm® Snapdragon¿ 430 Mobile Platform Octa-core 1.4 GHz
Sistema Operacional: ;Android
Versão: ;Nougat 7.0
Tipo de tela: ;LCD TFT
Tamanho do Display: ;5"
Resolução: ;Full HD - 1920x1080
Câmera traseira: ;13MP
Câmera frontal: ;5MP
Filmadora: ;Full HD
Expansivo até: ;MicroSD até 128GB
Alimentação/Tipo de bateria: ;2800 mAh
Banda: ;GSM 850/900/1800/1900 MHz; WCDMA 850/900/2100 MHz; LTE B1 (2100), B3 (1800), B5 (850), B7 (2600), B28 (700)
Conectividade: ;Wi-Fi, 3G, 4G
NFC: ;Não
TV: ;Não
Recursos de Chamada: ;Viva Voz, Espera de Chamada
Conteúdo da Embalagem: ;1 Telefone 32GB, 1 kit de manuais, 1 cabo de sincronização, 1 fone de ouvido estéreo, 1 carregador de parede, 1 capa traseira Platinum e 1 bateria
Dimensões aproximadas do produto - cm (AxLxP): ;14,4x7,2x0,8cm
Peso líq. aproximado do produto (kg): ;151g
Garantia do Fornecedor: ;12 Meses
Referência do modelo: ;XT1672
Fornecedor: ;Motorola
SAC: ;0800 773-1244



Nome Produto: ;Smartphone Mirage 61S Dual Chip Android Tela 5" Processador Quad Core 1.3 GHz 8GB 3G/Wi-Fi Câmera 8MP - Dourado
Preco: ;R$ 399,90
Código: ;129083628
Código de barras: ;7899838811376
Marca: ;Mirage
Modelo: ;Mirage 61S
Cor: ;Dourado
Tipo de Chip: ;Chip Comum
Quantidade de Chips: ;Dual Chip
Memória Interna: ;8GB
Memória RAM: ;1GB
Processador: ;Quad Core 1.3 GHz
Sistema Operacional: ;Android
Versão: ;Android Lollipop
Tipo de tela: ;LCD IPS
Tamanho do Display: ;5"
Resolução: ;Tela : 5¿ (FWVGA 480 x 854 px) IPS Capacitiva
Câmera traseira: ;8MP
Câmera frontal: ;5MP
Filmadora: ;HD
Expansivo até: ;MicroSD até 32GB
Alimentação/Tipo de bateria: ;Bateria de Lítio - Polimero de 2100mAh
Banda: ;3G 850/2100 Mhz
Conectividade: ;Wi-Fi, 3G
Recursos de Chamada: ;Viva Voz
Conteúdo da Embalagem: ;1 Smartphone ,1 Carregador, 1 Bateria de lítio, 1 Case traseira colorida, 1 Capa protetora, 1 Película protetora, 1 Cabo micro USB, 1 Fone de ouvido, Manual do usuário
Dimensões aproximadas do produto - cm (AxLxP): ;14,2x7,3x9cm
Peso líq. aproximado do produto (kg): ;150g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;P9018
Fornecedor: ;Mirage
SAC: ;0800 880 4009 ou (11) 4003-5200 E-mail: contato@mirage.com.br



Nome Produto: ;Smartphone Samsung Galaxy J7 Duos Dual Chip Android 5.1 Tela 5.5" 16GB 4G Câmera 13MP - Dourado
Preco: ;R$ 899,00
Código: ;124196148
Código de barras: ;7892509079815, 7892509079952
Marca: ;Samsung
Modelo: ;Galaxy J7 Duos
Cor: ;Dourado
Tipo de Chip: ;Micro Chip
Quantidade de Chips: ;Dual Chip
Memória Interna: ;16GB
Memória RAM: ;1.5GB
Processador: ;Qualcomm® Snapdragon¿ 415 Mobile Platform Octa-core 4x1.2 GHz
Sistema Operacional: ;Android
Versão: ;5.1 Lollipop
Tipo de tela: ;Super AMOLED
Tamanho do Display: ;5.5"
Resolução: ;720x1280
Câmera traseira: ;13MP
Câmera frontal: ;5MP
Filmadora: ;Full HD
Expansivo até: ;MicroSD Até 128 GB
Alimentação/Tipo de bateria: ;Íons de Lítio 3000 mAh
Banda: ;GSM: GSM850, GSM900, DCS1800, PCS1900; 3G: B1(2100), B2(1900), B4(AWS), B5(850), B8(900); 4G: B1(2100), B2(1900), B3(1800), B4(AWS), B5(850), B7(2600), B17(700), B28(700)
Conectividade: ;4G
NFC: ;Não
TV: ;Não
Conteúdo da Embalagem: ;Aparelho; Bateria; Carregador; Fone de ouvido; Cabo USB
Dimensões aproximadas do produto - cm (AxLxP): ;15,2x7,6x0,7cm
Peso líq. aproximado do produto (kg): ;145g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;SM-J700MZDDZTO
Fornecedor: ;Samsung
SAC: ;São Paulo 4004-0000 ou para outros Estados 0800 124 421



Nome Produto: ;Smartphone Samsung Galaxy A5 2016 Dual Chip Android 5.1 Tela 5.2" 16GB 4G Câmera 13MP - Preto
Preco: ;R$ 999,99
Código: ;125419850
Código de barras: ;7892509084888, 7892509083294
Marca: ;Samsung
Modelo: ;Galaxy A5
Cor: ;Preto
Tipo de Chip: ;Nano Chip
Quantidade de Chips: ;Dual Chip Híbrido
Memória Interna: ;16GB
Memória RAM: ;2GB
Processador: ;Octa-Core 1.6GHz
Sistema Operacional: ;Android
Versão: ;5.1.1 Lollipop
Tipo de tela: ;Super AMOLED
Tamanho do Display: ;5.2"
Resolução: ;1920x1080 (FHD)
Câmera traseira: ;13MP
Câmera frontal: ;5MP
Filmadora: ;Full HD
Expansivo até: ;MicroSD até 128GB
Alimentação/Tipo de bateria: ;2900 mAh, Ions de Lítio
Banda: ;GSM: 850/900/1800/1900 3G: 850/900/1900/2100/AWS 4G: B1(2100),B2(1900),B3(1800),B4(AWS),B5(850),B7(2600),B17(700),B28(700)
Conectividade: ;Wi-Fi, 4G
NFC: ;Sim
TV: ;Não
Recursos de Chamada: ;Viva Voz, Espera de Chamada
Outros Recursos: ;O compartimento do chip 2 também funciona como compartimento do cartão de memória. Entretanto, você não pode colocar dois chips e o cartão de memória ao mesmo tempo.
Conteúdo da Embalagem: ;Aparelho; Carregador; Bateria; Cabo USB; Fone de Ouvido; Ejetor de SIM
Dimensões aproximadas do produto - cm (AxLxP): ;14,4x7,1x0,7cm
Peso líq. aproximado do produto (kg): ;145g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;SM-A510M/DS
Fornecedor: ;Samsung Eletrônica da Amazônia LTDA.
SAC: ;São Paulo: 4004 0000; Outros Estados: 0800 124 421



Nome Produto: ;Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.2" 32GB 4G Câmera 16MP - Preto Safira
Preco: ;R$ 1.699,00
Código: ;129555373
Código de barras: ;7898573294260
Marca: ;ASUS
Modelo: ;ZE520KL-1A074BR
Cor: ;Preto
Tipo de Chip: ;Micro Chip
Quantidade de Chips: ;Dual Chip Híbrido
Memória Interna: ;32GB
Memória RAM: ;3GB
Processador: ;Qualcomm® Snapdragon¿ 625 Mobile Platform Octa-core 2.0 GHz
Sistema Operacional: ;Android
Versão: ;6
Tipo de tela: ;LCD IPS
Tamanho do Display: ;5.2"
Resolução: ;1920 X 1080
Câmera traseira: ;16MP
Câmera frontal: ;8MP
Filmadora: ;Full HD
Expansivo até: ;MicroSD até 1TB
Alimentação/Tipo de bateria: ;5,00 W, Lipolimero
Banda: ;4G LTE Cat4 150 Mbps
Conectividade: ;Wi-Fi, 3G, 4G
NFC: ;Não
TV: ;Não
Recursos de Chamada: ;Viva Voz
Outros Recursos: ;Gravação de vídeos em 4K; Estabilização Óptica e Eletrônica; Gorilla Glass 2.5D na frente e atrás; Fingerprint 0,2 seg.
Conteúdo da Embalagem: ;Telefone; carregador; cabo de dados; adaptador Type-C; fone de ouvido; cartão garantia; manual do usuário
Dimensões aproximadas do produto - cm (AxLxP): ;14,6x7,3x0,7cm
Peso líq. aproximado do produto (kg): ;150g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;90AZ0171-M01280
Fornecedor: ;Asus
SAC: ;atendimento@asus.com; (011) 3003-0398; 0800 288 8888



Nome Produto: ;iPhone 6 16GB Cinza Espacial Tela Retina HD 4,7" Câmera 8MP - Apple
Preco: ;R$ 2.199,99
Código: ;123402747
Código de barras: ;0888462061551
Marca: ;Apple
Modelo: ;6
Cor: ;Cinza Espacial
Tipo de Chip: ;Nano Chip
Quantidade de Chips: ;Single Chip
Memória Interna: ;16GB
Memória RAM: ;1GB
Processador: ;Chip A8 com arquitetura de 64 bitsCoprocessador de movimento M8
Sistema Operacional: ;iOS
Versão: ;iOS 8
Tipo de tela: ;Retina Display
Tamanho do Display: ;4.7"
Resolução: ;1334 x 750 pixels, 326 ppi
Câmera traseira: ;8MP
Câmera frontal: ;1.2MP
Filmadora: ;HD
Alimentação/Tipo de bateria: ;Bateria de íon de lítio recarregável incluída. Carga via USB do computador ou carregador. Tempo de conversação: até 14 horas em 3G. Uso da Internet: até 10 horas em 3G, até 10 horas em 4G LTE, até 11 horas em Wi-Fi. Reprodução de vídeo em HD: até 11 horas. Reprodução de áudio: até 50 horas. Tempo em espera: até 10 dias (250 horas). Tempo de conversação: até 24 horas em 3G. Uso da Internet: até 12 horas em 3G, até 12 horas em 4G LTE, até 12 horas em Wi-Fi até 12 horas em 3G. Reprodução de vídeo em HD: até 14 horas. Reprodução de áudio: até 80 horas. Tempo em espera: até 16 dias (384 horas)
Banda: ;LTE (Bandas 1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29)
Conectividade: ;4G
NFC: ;Sim
TV: ;Não
Recursos de Chamada: ;Viva Voz, Chamada Rápida, Chamada por Voz, Espera de Chamada, Video Conferência
Conteúdo da Embalagem: ;iPhone com iOS 8; Apple EarPods com controle remoto e microfone; Cabo de Lightning para USB; Carregador USB; Documentação
Dimensões aproximadas do produto - cm (AxLxP): ;13,8x6,7x0,69cm
Peso líq. aproximado do produto (kg): ;46g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;MG3A2BZ/A
Fornecedor: ;Apple
SAC: ;0800 761 0800



Nome Produto: ;Smartphone Lenovo Vibe K6 Dual Chip Android Tela 5" 32GB 4G Câmera 13MP - Dourado
Preco: ;R$ 879,00
Código: ;129712316
Código de barras: ;7892597339501
Marca: ;Motorola
Modelo: ;Vibe K6
Cor: ;Dourado
Tipo de Chip: ;Nano Chip
Quantidade de Chips: ;Dual Chip
Memória Interna: ;32GB
Processador: ;Qualcomm® Snapdragon¿ 430 Mobile Platform Octa-core 1.4 GHz
Sistema Operacional: ;Android
Tamanho do Display: ;5"
Resolução: ;1920x1080
Câmera traseira: ;13MP
Câmera frontal: ;8MP
Filmadora: ;Full HD
Expansivo até: ;MicroSD até 128GB
Alimentação/Tipo de bateria: ;3000 mAh
Banda: ;GSM 2/3/5/8 WCDMA 1/2/4/5/8 LTE 1/2/3/4/5/7/8/28
Conectividade: ;Wi-Fi, 4G
Conteúdo da Embalagem: ;1 telefone dourado com capa dourada; 1 kit de manuais; 1 fone de ouvido estéreo; 1 cabo para sincronismo; 1 carregador de parede; 1 ferramenta de remoção do Sim
Dimensões aproximadas do produto - cm (AxLxP): ;14,2x7,1x0,8cm
Peso líq. aproximado do produto (kg): ;180g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;K33B36
Fornecedor: ;Motorola
SAC: ;(11) 4003-8857



Nome Produto: ;Smartphone Moto G4 Play DTV Colors Dual Chip Android 6.0 Tela 5'' 16GB Câmera 8MP - Preto
Preco: ;R$ 729,00
Código: ;128361278
Código de barras: ;7892597339006
Marca: ;Motorola
Modelo: ;Moto G4 Play DTV Colors
Cor: ;Preto
Tipo de Chip: ;Micro Chip
Quantidade de Chips: ;Dual Chip
Memória Interna: ;16GB
Memória RAM: ;2GB
Processador: ;Qualcomm® Snapdragon¿ 410 Mobile Platform Quad-core 1.2 GHz
Sistema Operacional: ;Android
Versão: ;Marshmallow 6.0.1
Tipo de tela: ;LCD TFT
Tamanho do Display: ;5"
Resolução: ;720x1280p
Câmera traseira: ;8MP
Câmera frontal: ;5MP
Filmadora: ;Full HD
Expansivo até: ;MicroSD até 128GB
Alimentação/Tipo de bateria: ;2800 mAh Lithium
Banda: ;GSM 850/900/1800/1900 MHz WCDMA 850/900/1900/2100 MHz LTE 700(B28)/850(B5)/1800(B3)/2600(B7) MHz
Conectividade: ;Wi-Fi, 3G, 4G
NFC: ;Não
TV: ;Digital
Recursos de Chamada: ;Viva Voz, Espera de Chamada
Conteúdo da Embalagem: ;Telefone, Kit de manuais, Fone de ouvido estéreo. Cabo para sincronismo, Carregador de parede, 01 Capa traseira Cabernet e 01 Antena de TV Digital
Dimensões aproximadas do produto - cm (AxLxP): ;14,3x7,2x0,8cm
Peso líq. aproximado do produto (kg): ;137g
Garantia do Fornecedor: ;12 Meses
Referência do modelo: ;XT1603
Fornecedor: ;Motorola
SAC: ;4002-1244 (capitais e regiões metropolitanas) ou 0800 773 12 44 (demais localidades)



Nome Produto: ;Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.2" 32GB 4G Câmera 16MP - Branco
Preco: ;R$ 1.699,00
Código: ;129554709
Código de barras: ;7898573294277
Marca: ;ASUS
Modelo: ;ZE520KL-1B075BR
Cor: ;Branco
Tipo de Chip: ;Micro Chip
Quantidade de Chips: ;Dual Chip Híbrido
Memória Interna: ;32GB
Memória RAM: ;3GB
Processador: ;Qualcomm® Snapdragon¿ 625 Mobile Platform Octa-core 2.0 GHz
Sistema Operacional: ;Android
Versão: ;6
Tipo de tela: ;LCD IPS
Tamanho do Display: ;5.2"
Resolução: ;1920 X 1080
Câmera traseira: ;16MP
Câmera frontal: ;8MP
Filmadora: ;Full HD
Expansivo até: ;MicroSD até 1TB
Alimentação/Tipo de bateria: ;5,00 W, Lipolimero
Banda: ;4G LTE Cat4 150 Mbps
Conectividade: ;Wi-Fi, 3G, 4G
NFC: ;Não
TV: ;Não
Recursos de Chamada: ;Viva Voz
Outros Recursos: ;Gravação de vídeos em 4K; Estabilização Óptica e Eletrônica; Gorilla Glass 2.5D na frente e atrás; Fingerprint 0,2 seg.
Conteúdo da Embalagem: ;Telefone; carregador; cabo de dados; adaptador Type-C; fone de ouvido; cartão garantia; manual do usuário
Dimensões aproximadas do produto - cm (AxLxP): ;14,6x7,3x0,7cm
Peso líq. aproximado do produto (kg): ;150g
Garantia do Fornecedor: ;12 meses
Referência do modelo: ;90AZ0172-M01290
Fornecedor: ;Asus
SAC: ;atendimento@asus.com; (011) 3003-0398; 0800 288 8888



Nome Produto: ;Smartphone Mirage 81s Dual Chip Tela 5,5" Câmera 13mp + 8mp 4g Quad Core 2gb Memória Ram - Preto
Preco: ;R$ 599,90
Código: ;129891385
Código de barras: ;7899838816432
Marca: ;Mirage
Modelo: ;Mirage 81S
Cor: ;Preto
Tipo de Chip: ;Micro Chip
Quantidade de Chips: ;Dual Chip
Memória Interna: ;16GB
Memória RAM: ;2GB
Processador: ;Quad Core 4 x 1.3 GHz
Sistema Operacional: ;Android
Versão: ;5 Lollipop
